2025-05-21 17:29:21,504 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 17:29:23,818 - INFO - SentenceTransformer model initialized successfully
2025-05-21 17:43:48,542 - INFO - Watching for file changes with StatReloader
2025-05-21 17:43:54,862 - INFO - Initializing SentenceTransformer model...
2025-05-21 17:43:54,864 - INFO - Use pytorch device_name: cpu
2025-05-21 17:43:54,864 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 17:43:57,038 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:16:24,999 - INFO - Watching for file changes with StatReloader
2025-05-21 18:16:33,946 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:16:33,948 - INFO - Use pytorch device_name: cpu
2025-05-21 18:16:33,948 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:16:36,565 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:17:35,746 - INFO - Watching for file changes with StatReloader
2025-05-21 18:17:42,896 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:17:42,898 - INFO - Use pytorch device_name: cpu
2025-05-21 18:17:42,898 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:17:45,118 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:17:57,969 - INFO - Watching for file changes with StatReloader
2025-05-21 18:18:07,672 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:18:07,674 - INFO - Use pytorch device_name: cpu
2025-05-21 18:18:07,675 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:18:09,865 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:18:17,766 - INFO - Watching for file changes with StatReloader
2025-05-21 18:18:24,798 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:18:24,800 - INFO - Use pytorch device_name: cpu
2025-05-21 18:18:24,800 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:18:26,879 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:19:23,812 - INFO - Watching for file changes with StatReloader
2025-05-21 18:19:29,429 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:19:29,431 - INFO - Use pytorch device_name: cpu
2025-05-21 18:19:29,432 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:19:32,185 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:19:51,707 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:19:51,709 - INFO - Use pytorch device_name: cpu
2025-05-21 18:19:51,710 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:19:53,917 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:20:19,920 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:20:19,922 - INFO - Use pytorch device_name: cpu
2025-05-21 18:20:19,923 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:20:22,240 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:30:50,943 - INFO - Searching database for articles matching: query=holiday, language=en, country=us, fresh_only=True
2025-05-21 18:30:51,024 - INFO - Found 0 articles in database matching criteria
2025-05-21 18:30:51,033 - INFO - Fetching new articles from APIs: query=holiday, language=en, country=us
2025-05-21 18:30:52,129 - INFO - Fetched 99 articles from NewsAPI
2025-05-21 18:30:52,807 - INFO - Fetched 10 articles from GNewsAPI
2025-05-21 18:30:52,809 - INFO - Fetching RSS feed from: https://news.google.com/rss/search?q=holiday&hl=en&gl=us&ceid=us:en
2025-05-21 18:30:54,044 - INFO - Found 102 articles from RSS feed
2025-05-21 18:30:54,045 - INFO - Fetched 102 articles from RSS feed
2025-05-21 18:30:54,046 - INFO - Total articles fetched from all sources: 211
2025-05-21 18:35:14,661 - INFO - Watching for file changes with StatReloader
2025-05-21 18:35:22,108 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:35:22,110 - INFO - Use pytorch device_name: cpu
2025-05-21 18:35:22,110 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:35:24,297 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:35:37,451 - INFO - Watching for file changes with StatReloader
2025-05-21 18:35:43,976 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:35:43,977 - INFO - Use pytorch device_name: cpu
2025-05-21 18:35:43,977 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:35:46,241 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:36:53,514 - INFO - Watching for file changes with StatReloader
2025-05-21 18:37:01,008 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:37:01,011 - INFO - Use pytorch device_name: cpu
2025-05-21 18:37:01,011 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:37:03,527 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:37:19,651 - INFO - Watching for file changes with StatReloader
2025-05-21 18:37:25,197 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:37:25,199 - INFO - Use pytorch device_name: cpu
2025-05-21 18:37:25,199 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:37:27,347 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:38:37,691 - INFO - Searching database for articles matching: query=holiday, language=en, country=us, fresh_only=True
2025-05-21 18:38:37,729 - INFO - Found 0 articles in database matching criteria
2025-05-21 18:38:37,735 - INFO - Fetching new articles from APIs: query=holiday, language=en, country=us
2025-05-21 18:38:38,803 - INFO - Fetched 99 articles from NewsAPI
2025-05-21 18:38:39,353 - INFO - Fetched 10 articles from GNewsAPI
2025-05-21 18:38:39,353 - INFO - Fetching RSS feed from: https://news.google.com/rss/search?q=holiday&hl=en&gl=us&ceid=us:en
2025-05-21 18:38:40,585 - INFO - Found 102 articles from RSS feed
2025-05-21 18:38:40,591 - INFO - Fetched 102 articles from RSS feed
2025-05-21 18:38:40,592 - INFO - Total articles fetched from all sources: 211
2025-05-21 18:40:36,641 - INFO - Watching for file changes with StatReloader
2025-05-21 18:40:42,184 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:40:42,185 - INFO - Use pytorch device_name: cpu
2025-05-21 18:40:42,185 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:40:44,486 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:45:00,197 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:45:00,199 - INFO - Use pytorch device_name: cpu
2025-05-21 18:45:00,200 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:45:02,978 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:45:46,005 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:45:46,007 - INFO - Use pytorch device_name: cpu
2025-05-21 18:45:46,008 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:45:48,027 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:46:58,844 - INFO - Watching for file changes with StatReloader
2025-05-21 18:47:07,240 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:47:07,243 - INFO - Use pytorch device_name: cpu
2025-05-21 18:47:07,244 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:47:10,634 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:48:59,446 - WARNING - Unauthorized: /api/news/
2025-05-21 18:49:19,080 - WARNING - Not Found: /
2025-05-21 18:49:29,843 - WARNING - Method Not Allowed: /auth/token/refresh/
2025-05-21 18:49:50,490 - INFO - Searching database for articles matching: query=holiday, language=en, country=us, fresh_only=True
2025-05-21 18:49:50,538 - INFO - Found 0 articles in database matching criteria
2025-05-21 18:49:50,543 - INFO - Fetching new articles from APIs: query=holiday, language=en, country=us
2025-05-21 18:49:51,641 - INFO - Fetched 99 articles from NewsAPI
2025-05-21 18:49:52,218 - INFO - Fetched 10 articles from GNewsAPI
2025-05-21 18:49:52,218 - INFO - Fetching RSS feed from: https://news.google.com/rss/search?q=holiday&hl=en&gl=us&ceid=us:en
2025-05-21 18:49:53,403 - INFO - Found 102 articles from RSS feed
2025-05-21 18:49:53,403 - INFO - Fetched 102 articles from RSS feed
2025-05-21 18:49:53,404 - INFO - Total articles fetched from all sources: 211
2025-05-21 18:54:41,626 - INFO - Initializing SentenceTransformer model...
2025-05-21 18:54:41,627 - INFO - Use pytorch device_name: cpu
2025-05-21 18:54:41,628 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 18:54:43,841 - INFO - SentenceTransformer model initialized successfully
2025-05-21 18:55:22,513 - WARNING - Not Found: /
2025-05-21 18:55:29,859 - WARNING - Method Not Allowed: /auth/token/refresh/
2025-05-21 18:55:45,011 - INFO - Searching database for articles matching: query=holiday, language=en, country=us, fresh_only=True
2025-05-21 18:55:45,034 - INFO - Found 0 articles in database matching criteria
2025-05-21 18:55:45,042 - INFO - Fetching new articles from APIs: query=holiday, language=en, country=us
2025-05-21 18:55:45,610 - INFO - Fetched 99 articles from NewsAPI
